t,gt_x,gt_y,gt_yaw,ekf_x,ekf_y,ekf_yaw,ekf_err,ekf_yaw_err
1787376388.3544357,-2.4780322991716646,7.777065172585526e-07,-1.6502247658775444e-05,-3.2646530847080366,-0.9395220846198081,117.95348085273984,1.2253,117.953
1787376388.4274883,-2.4780322992612804,7.777083889355467e-07,-1.6501193083974065e-05,-3.264652075220585,-0.9395221031077156,117.95350050648632,1.2253,117.954
1787376388.5644403,-2.478032299255659,7.777195126076799e-07,-1.650182633309731e-05,-3.264652798473279,-0.9395220870275511,117.95348617956805,1.2253,117.954
1787376388.63743,-2.47803229916273,7.777255261206639e-07,-1.6503448111670252e-05,-3.2646532295496695,-0.9395221366919103,117.9534793646892,1.2253,117.953
1787376388.7097244,-2.4780322992468484,7.777345204894174e-07,-1.650265202968323e-05,-3.264649071081387,-0.9395221373888004,117.95355512856807,1.2253,117.954
1787376388.8478372,-2.4780322992362045,7.777515824848428e-07,-1.6503631092913535e-05,-3.2646536414745606,-0.9395222373031388,117.95347120844444,1.2253,117.953
1787376388.9166472,-2.478032299141564,7.777595073312231e-07,-1.6505402359898104e-05,-3.264655228318807,-0.9395221639664129,117.95344174789108,1.2253,117.953
1787376388.9908535,-2.4780322992242296,7.777701048228844e-07,-1.650474934813934e-05,-3.2646561791815034,-0.9395221725126747,117.95342585466601,1.2253,117.953
1787376389.1368656,-2.4780322992112596,7.777897047686556e-07,-1.6505997499679294e-05,-3.264657387812355,-0.9395221698718197,117.95340405383433,1.2253,117.953
1787376389.2105725,-2.4780322991156836,7.777986417844965e-07,-1.6507896670036743e-05,-3.264655512995507,-0.9395220599507258,117.95343782543858,1.2253,117.953
1787376389.2929363,-2.4780322992492505,7.777265631168635e-07,-1.6501100263516074e-05,-3.264658950382238,-0.939522154994492,117.95337467031568,1.2254,117.953
1787376389.4417562,-2.4780322992618506,7.777133261176118e-07,-1.6501110491176948e-05,-3.2646583748559905,-0.9395221338982633,117.9533867420147,1.2254,117.953
1787376389.5131593,-2.4780322991709314,7.777168251249294e-07,-1.6502615700342255e-05,-3.2646563152734096,-0.9395220518688631,117.95342359846356,1.2253,117.953
1787376389.6551788,-2.478032299163521,7.777301785287885e-07,-1.6503334348342708e-05,-3.2646595860480243,-0.939522106229455,117.95336378737845,1.2254,117.953
1787376389.7297642,-2.478032299247693,7.777391002997439e-07,-1.6502528829059437e-05,-3.264657694147904,-0.9395221072510289,117.95339964011973,1.2254,117.953
1787376389.801752,-2.4780322991538144,7.777461727910182e-07,-1.6504219768807607e-05,-3.2646595945282155,-0.9395221186739446,117.95336364770336,1.2254,117.953
1787376389.9409697,-2.4780322991425305,7.777639085170733e-07,-1.6505251486243396e-05,-3.2646605603259267,-0.9395220996978867,117.95334639463121,1.2254,117.953
1787376390.0098338,-2.478032299225228,7.777744564768771e-07,-1.6504589796449503e-05,-3.264660654555013,-0.9395221319268381,117.95334583681428,1.2254,117.953
