t,res_kind,mkind,ref_b_x,ref_b_y,ref_b_yaw,contra_b,raw_x,raw_y,raw_yaw,chosen_x,chosen_y,chosen_yaw,ref_a_x,ref_a_y,ref_a_yaw,contra_a,resid_to_ref,reloc_x,reloc_y,reloc_yaw,prior_x,prior_y,prior_yaw,resid_m
1787538164.653,full,ok,-1.9676,-0.1051,-0.1151,0,-1.9576,-0.1059,-0.1341,-1.9576,-0.1059,-0.1341,-1.9676,-0.1051,-0.1151,0,0.0101,,,,-1.9358,-0.1064,-0.1354,0.3891
1787538164.793,full,ok,-1.9676,-0.1051,-0.1151,0,-1.9455,-0.1091,-0.1333,-1.9455,-0.1091,-0.1333,-1.9676,-0.1051,-0.1151,0,0.0225,,,,-1.9475,-0.1045,-0.1348,0.3632
1787538165.056,full,ok,-1.9676,-0.1051,-0.1151,0,-1.9450,-0.1105,-0.1323,-1.9450,-0.1105,-0.1323,-1.9676,-0.1051,-0.1151,0,0.0233,,,,-1.9460,-0.1081,-0.1336,0.3446
1787538165.202,full,ok,-1.9676,-0.1051,-0.1151,0,-1.9413,-0.1159,-0.1293,-1.9413,-0.1159,-0.1293,-1.9676,-0.1051,-0.1151,0,0.0285,,,,-1.9451,-0.1101,-0.1324,0.3723
1787538165.344,full,ok,-1.9676,-0.1051,-0.1151,0,-1.9546,-0.1043,-0.1332,-1.9546,-0.1043,-0.1332,-1.9676,-0.1051,-0.1151,0,0.0130,,,,-1.9426,-0.1146,-0.1298,0.3595
1787538165.461,full,ok,-1.9676,-0.1051,-0.1151,0,-1.9243,-0.0894,-0.1407,-1.9243,-0.0894,-0.1407,-1.9460,-0.0973,-0.1279,0,0.0461,,,,-1.9497,-0.1063,-0.1326,0.2076
1787538165.628,full,ok,-1.9460,-0.0973,-0.1279,0,-1.9437,-0.1119,-0.1316,-1.9437,-0.1119,-0.1316,-1.9460,-0.0973,-0.1279,0,0.0148,,,,-1.9365,-0.0934,-0.1397,0.3447
1787538165.774,full,ok,-1.9460,-0.0973,-0.1279,0,-1.9443,-0.1101,-0.1328,-1.9443,-0.1101,-0.1328,-1.9460,-0.0973,-0.1279,0,0.0130,,,,-1.9381,-0.1063,-0.1336,0.3498
1787538166.106,full,ok,-1.9460,-0.0973,-0.1279,0,-1.9504,-0.1061,-0.1335,-1.9504,-0.1061,-0.1335,-1.9460,-0.0973,-0.1279,0,0.0099,,,,-1.9410,-0.1090,-0.1332,0.3507
1787538166.268,full,ok,-1.9460,-0.0973,-0.1279,0,-1.9405,-0.1069,-0.1337,-1.9405,-0.1069,-0.1337,-1.9460,-0.0973,-0.1279,0,0.0111,,,,-1.9474,-0.1060,-0.1336,0.3456
1787538166.430,full,ok,-1.9460,-0.0973,-0.1279,0,-1.9487,-0.1192,-0.1269,-1.9487,-0.1192,-0.1269,-1.9460,-0.0973,-0.1279,0,0.0221,,,,-1.9434,-0.1071,-0.1336,0.3490
1787538166.650,full,ok,-1.9460,-0.0973,-0.1279,0,-1.9504,-0.1185,-0.1279,-1.9504,-0.1185,-0.1279,-1.9460,-0.0973,-0.1279,0,0.0217,,,,-1.9453,-0.1157,-0.1281,0.3585
1787538166.820,full,ok,-1.9460,-0.0973,-0.1279,0,-1.9548,-0.1207,-0.1294,-1.9548,-0.1207,-0.1294,-1.9460,-0.0973,-0.1279,0,0.0250,,,,-1.9481,-0.1177,-0.1282,0.3504
1787538166.918,full,ok,-1.9460,-0.0973,-0.1279,0,-1.9533,-0.1131,-0.1315,-1.9533,-0.1131,-0.1315,-1.9460,-0.0973,-0.1279,0,0.0174,,,,-1.9517,-0.1197,-0.1297,0.3859
1787538167.074,full,ok,-1.9460,-0.0973,-0.1279,0,-1.9412,-0.1202,-0.1290,-1.9412,-0.1202,-0.1290,-1.9460,-0.0973,-0.1279,0,0.0234,,,,-1.9529,-0.1151,-0.1308,0.3424
1787538167.175,full,ok,-1.9460,-0.0973,-0.1279,0,2.1476,0.1076,3.0085,-2.1476,-0.1076,-0.1331,-2.0468,-0.1025,-0.1305,0,0.2019,,,,-1.9462,-0.1197,-0.1291,0.2375
1787538167.402,full,ok,-2.0468,-0.1025,-0.1305,0,-1.9480,-0.1155,-0.1315,-1.9480,-0.1155,-0.1315,-2.0468,-0.1025,-0.1305,0,0.0996,,,,-2.1035,-0.0869,-0.1243,0.3422
1787538167.558,full,ok,-2.0468,-0.1025,-0.1305,0,-1.9356,-0.1214,-0.1293,-1.9356,-0.1214,-0.1293,-2.0468,-0.1025,-0.1305,0,0.1127,,,,-2.0194,-0.1223,-0.1284,0.3510
1787538167.739,full,ok,-2.0468,-0.1025,-0.1305,0,-1.9305,-0.1259,-0.1280,-1.9305,-0.1259,-0.1280,-2.0468,-0.1025,-0.1305,0,0.1186,,,,-1.9735,-0.1276,-0.1269,0.3613
1787538167.912,full,ok,-2.0468,-0.1025,-0.1305,0,-1.9313,-0.1109,-0.1307,-1.9313,-0.1109,-0.1307,-2.0468,-0.1025,-0.1305,0,0.1158,,,,-1.9493,-0.1293,-0.1267,0.3604
1787538167.981,full,ok,-2.0468,-0.1025,-0.1305,0,-1.9417,-0.1041,-0.1331,-1.9417,-0.1041,-0.1331,-2.0468,-0.1025,-0.1305,0,0.1051,,,,-1.9491,-0.1294,-0.1267,0.3758
1787538168.148,full,ok,-2.0468,-0.1025,-0.1305,0,-1.9418,-0.1171,-0.1304,-1.9418,-0.1171,-0.1304,-2.0468,-0.1025,-0.1305,0,0.1060,,,,-1.9417,-0.1085,-0.1316,0.3521
1787538168.328,full,ok,-2.0468,-0.1025,-0.1305,0,-1.9454,-0.1139,-0.1325,-1.9454,-0.1139,-0.1325,-2.0468,-0.1025,-0.1305,0,0.1020,,,,-1.9410,-0.1151,-0.1311,0.3602
1787538168.398,full,ok,-2.0468,-0.1025,-0.1305,0,-1.9435,-0.1084,-0.1338,-1.9435,-0.1084,-0.1338,-2.0468,-0.1025,-0.1305,0,0.1034,,,,-1.9410,-0.1151,-0.1311,0.3614
1787538168.600,full,ok,-2.0468,-0.1025,-0.1305,0,-1.9405,-0.1143,-0.1323,-1.9405,-0.1143,-0.1323,-2.0468,-0.1025,-0.1305,0,0.1069,,,,-1.9439,-0.1104,-0.1332,0.3698
1787538168.829,full,ok,-2.0468,-0.1025,-0.1305,0,-1.9619,-0.1307,-0.1249,-1.9619,-0.1307,-0.1249,-2.0468,-0.1025,-0.1305,0,0.0894,,,,-1.9417,-0.1137,-0.1325,0.3049
1787538168.991,full,ok,-2.0468,-0.1025,-0.1305,0,-1.9391,-0.1044,-0.1348,-1.9391,-0.1044,-0.1348,-2.0468,-0.1025,-0.1305,0,0.1077,,,,-1.9550,-0.1281,-0.1254,0.3541
1787538169.167,full,ok,-2.0468,-0.1025,-0.1305,0,-1.9392,-0.1130,-0.1330,-1.9392,-0.1130,-0.1330,-2.0468,-0.1025,-0.1305,0,0.1080,,,,-1.9495,-0.1120,-0.1321,0.3473
1787538169.310,full,ok,-2.0468,-0.1025,-0.1305,0,-1.9378,-0.1104,-0.1330,-1.9378,-0.1104,-0.1330,-2.0468,-0.1025,-0.1305,0,0.1093,,,,-1.9436,-0.1135,-0.1328,0.3597
1787538169.491,full,ok,-2.0468,-0.1025,-0.1305,0,-1.9390,-0.1146,-0.1313,-1.9390,-0.1146,-0.1313,-2.0468,-0.1025,-0.1305,0,0.1085,,,,-1.9407,-0.1115,-0.1326,0.3382
1787538169.656,full,ok,-2.0468,-0.1025,-0.1305,0,-1.9337,-0.1072,-0.1339,-1.9337,-0.1072,-0.1339,-2.0468,-0.1025,-0.1305,0,0.1132,,,,-1.9395,-0.1139,-0.1315,0.3458
1787538169.749,full,ok,-2.0468,-0.1025,-0.1305,0,-1.9427,-0.1143,-0.1326,-1.9427,-0.1143,-0.1326,-2.0468,-0.1025,-0.1305,0,0.1048,,,,-1.9367,-0.1093,-0.1332,0.3443
1787538169.910,full,ok,-2.0468,-0.1025,-0.1305,0,-1.9371,-0.1065,-0.1341,-1.9371,-0.1065,-0.1341,-2.0468,-0.1025,-0.1305,0,0.1097,,,,-1.9393,-0.1124,-0.1332,0.3493
1787538170.017,full,ok,-2.0468,-0.1025,-0.1305,0,-1.9338,-0.1048,-0.1353,-1.9338,-0.1048,-0.1353,-2.0468,-0.1025,-0.1305,0,0.1130,,,,-1.9385,-0.1080,-0.1335,0.3629
1787538170.214,full,ok,-2.0468,-0.1025,-0.1305,0,-1.9425,-0.1116,-0.1333,-1.9425,-0.1116,-0.1333,-2.0468,-0.1025,-0.1305,0,0.1047,,,,-1.9364,-0.1061,-0.1349,0.3504
1787538170.443,full,ok,-2.0468,-0.1025,-0.1305,0,-1.9418,-0.1119,-0.1340,-1.9418,-0.1119,-0.1340,-2.0468,-0.1025,-0.1305,0,0.1054,,,,-1.9394,-0.1100,-0.1339,0.3390
1787538170.542,full,ok,-2.0468,-0.1025,-0.1305,0,-1.9456,-0.1082,-0.1353,-1.9456,-0.1082,-0.1353,-2.0468,-0.1025,-0.1305,0,0.1014,,,,-1.9407,-0.1114,-0.1341,0.3475
1787538170.668,full,ok,-2.0468,-0.1025,-0.1305,0,-1.9431,-0.1118,-0.1343,-1.9431,-0.1118,-0.1343,-2.0468,-0.1025,-0.1305,0,0.1041,,,,-1.9434,-0.1089,-0.1350,0.3494
1787538170.850,full,ok,-2.0468,-0.1025,-0.1305,0,-1.9405,-0.1104,-0.1343,-1.9405,-0.1104,-0.1343,-2.0468,-0.1025,-0.1305,0,0.1065,,,,-1.9430,-0.1110,-0.1346,0.3443
1787538171.095,full,ok,-2.0468,-0.1025,-0.1305,0,-1.9413,-0.1076,-0.1344,-1.9413,-0.1076,-0.1344,-2.0468,-0.1025,-0.1305,0,0.1056,,,,-1.9417,-0.1107,-0.1342,0.3505
1787538171.261,full,ok,-2.0468,-0.1025,-0.1305,0,-1.9409,-0.1097,-0.1346,-1.9409,-0.1097,-0.1346,-2.0468,-0.1025,-0.1305,0,0.1061,,,,-1.9416,-0.1082,-0.1342,0.3555
1787538171.411,full,ok,-2.0468,-0.1025,-0.1305,0,-1.9374,-0.1099,-0.1336,-1.9374,-0.1099,-0.1336,-2.0468,-0.1025,-0.1305,0,0.1096,,,,-1.9411,-0.1095,-0.1347,0.3596
1787538171.573,full,ok,-2.0468,-0.1025,-0.1305,0,-1.9374,-0.1104,-0.1336,-1.9374,-0.1104,-0.1336,-2.0468,-0.1025,-0.1305,0,0.1096,,,,-1.9390,-0.1100,-0.1336,0.3655
1787538171.735,full,ok,-2.0468,-0.1025,-0.1305,0,-1.9399,-0.1126,-0.1332,-1.9399,-0.1126,-0.1332,-2.0468,-0.1025,-0.1305,0,0.1074,,,,-1.9381,-0.1105,-0.1336,0.3535
1787538171.901,full,ok,-2.0468,-0.1025,-0.1305,0,-1.9373,-0.1091,-0.1338,-1.9373,-0.1091,-0.1338,-2.0468,-0.1025,-0.1305,0,0.1097,,,,-1.9389,-0.1120,-0.1334,0.3539
1787538171.976,full,ok,-2.0468,-0.1025,-0.1305,0,-1.9337,-0.1030,-0.1352,-1.9337,-0.1030,-0.1352,-2.0468,-0.1025,-0.1305,0,0.1130,,,,-1.9389,-0.1120,-0.1334,0.3632
1787538172.152,full,ok,-2.0468,-0.1025,-0.1305,0,-1.8709,-0.0271,-0.1723,-1.8709,-0.0271,-0.1723,-1.9589,-0.0648,-0.1514,0,0.1913,,,,-1.9365,-0.1056,-0.1343,0.2771
1787538172.311,full,ok,-1.9589,-0.0648,-0.1514,0,-1.9310,-0.1026,-0.1346,-1.9310,-0.1026,-0.1346,-1.9589,-0.0648,-0.1514,0,0.0470,,,,-1.8965,-0.0416,-0.1684,0.3652
1787538172.387,full,ok,-1.9589,-0.0648,-0.1514,0,-1.9352,-0.1061,-0.1336,-1.9352,-0.1061,-0.1336,-1.9589,-0.0648,-0.1514,0,0.0477,,,,-1.8965,-0.0416,-0.1684,0.3517
1787538172.542,full,ok,-1.9589,-0.0648,-0.1514,0,-1.9316,-0.1060,-0.1336,-1.9316,-0.1060,-0.1336,-1.9589,-0.0648,-0.1514,0,0.0494,,,,-1.9181,-0.0960,-0.1372,0.3659
1787538172.699,full,ok,-1.9589,-0.0648,-0.1514,0,-1.9308,-0.1064,-0.1335,-1.9308,-0.1064,-0.1335,-1.9589,-0.0648,-0.1514,0,0.0502,,,,-1.9244,-0.1024,-0.1349,0.3658
1787538172.850,full,ok,-1.9589,-0.0648,-0.1514,0,-1.9340,-0.1010,-0.1355,-1.9340,-0.1010,-0.1355,-1.9589,-0.0648,-0.1514,0,0.0439,,,,-1.9276,-0.1050,-0.1340,0.3628
1787538172.976,full,ok,-1.9589,-0.0648,-0.1514,0,-1.9301,-0.1029,-0.1350,-1.9301,-0.1029,-0.1350,-1.9445,-0.0839,-0.1432,0,0.0478,,,,-1.9314,-0.1016,-0.1353,0.2773
1787538173.178,full,ok,-1.9445,-0.0839,-0.1432,0,-1.9331,-0.1045,-0.1341,-1.9331,-0.1045,-0.1341,-1.9445,-0.0839,-0.1432,0,0.0236,,,,-1.9308,-0.1025,-0.1351,0.3592
1787538173.325,full,ok,-1.9445,-0.0839,-0.1432,0,-1.9336,-0.1053,-0.1340,-1.9336,-0.1053,-0.1340,-1.9445,-0.0839,-0.1432,0,0.0241,,,,-1.9320,-0.1039,-0.1343,0.3637
1787538173.438,full,ok,-1.9445,-0.0839,-0.1432,0,-1.9326,-0.1023,-0.1346,-1.9326,-0.1023,-0.1346,-1.9445,-0.0839,-0.1432,0,0.0220,,,,-1.9328,-0.1049,-0.1341,0.3583
1787538173.597,full,ok,-1.9445,-0.0839,-0.1432,0,-1.8158,-0.0914,-0.1425,-1.8158,-0.0914,-0.1425,-1.9445,-0.0839,-0.1432,0,0.1289,,,,-1.9328,-0.1031,-0.1343,0.3536
1787538173.763,full,ok,-1.9445,-0.0839,-0.1432,0,-1.8683,-0.0289,-0.1714,-1.8683,-0.0289,-0.1714,-1.9064,-0.0564,-0.1573,0,0.0940,,,,-1.8650,-0.1011,-0.1383,0.2695
1787538173.994,full,ok,-1.9064,-0.0564,-0.1573,0,-1.8690,-0.0255,-0.1725,-1.8690,-0.0255,-0.1725,-1.8877,-0.0409,-0.1649,0,0.0485,,,,-1.8596,-0.0448,-0.1662,0.2842
1787538174.069,full,ok,-1.8877,-0.0409,-0.1649,0,-1.8710,-0.0258,-0.1721,-1.8710,-0.0258,-0.1721,-1.8794,-0.0334,-0.1685,0,0.0225,,,,-1.8595,-0.0447,-0.1665,0.2679
1787538174.271,full,ok,-1.8794,-0.0334,-0.1685,0,-2.0136,0.0048,-0.1872,-2.0136,0.0048,-0.1872,-1.9465,-0.0143,-0.1778,0,0.1396,,,,-1.8672,-0.0269,-0.1718,0.2835
1787538174.373,full,ok,-1.9465,-0.0143,-0.1778,0,-1.9309,-0.1037,-0.1348,-1.9309,-0.1037,-0.1348,-1.9387,-0.0590,-0.1563,0,0.0908,,,,-1.9934,0.0097,-0.1893,0.2783
1787538174.520,full,ok,-1.9387,-0.0590,-0.1563,0,-1.9317,-0.1051,-0.1331,-1.9317,-0.1051,-0.1331,-1.9387,-0.0590,-0.1563,0,0.0466,,,,-1.9790,-0.0527,-0.1560,0.3529
1787538174.709,full,ok,-1.9387,-0.0590,-0.1563,0,-1.9273,-0.1030,-0.1339,-1.9273,-0.1030,-0.1339,-1.9387,-0.0590,-0.1563,0,0.0455,,,,-1.9495,-0.0951,-0.1359,0.3505
1787538174.790,full,ok,-1.9387,-0.0590,-0.1563,0,-1.9362,-0.1148,-0.1315,-1.9362,-0.1148,-0.1315,-1.9387,-0.0590,-0.1563,0,0.0559,,,,-1.9495,-0.0951,-0.1359,0.3496
1787538174.948,full,ok,-1.9387,-0.0590,-0.1563,0,-1.9378,-0.1118,-0.1336,-1.9378,-0.1118,-0.1336,-1.9383,-0.0854,-0.1450,0,0.0528,,,,-1.9354,-0.1109,-0.1328,0.2565
1787538175.100,full,ok,-1.9383,-0.0854,-0.1450,0,-1.9309,-0.1043,-0.1335,-1.9309,-0.1043,-0.1335,-1.9383,-0.0854,-0.1450,0,0.0203,,,,-1.9365,-0.1116,-0.1336,0.3533
1787538175.251,full,ok,-1.9383,-0.0854,-0.1450,0,-1.9308,-0.1005,-0.1344,-1.9308,-0.1005,-0.1344,-1.9383,-0.0854,-0.1450,0,0.0169,,,,-1.9340,-0.1064,-0.1328,0.3597
1787538175.361,full,ok,-1.9383,-0.0854,-0.1450,0,-1.9348,-0.1155,-0.1316,-1.9348,-0.1155,-0.1316,-1.9383,-0.0854,-0.1450,0,0.0302,,,,-1.9327,-0.1022,-0.1339,0.3561
1787538175.583,full,ok,-1.9383,-0.0854,-0.1450,0,-1.9286,-0.1022,-0.1346,-1.9286,-0.1022,-0.1346,-1.9383,-0.0854,-0.1450,0,0.0194,,,,-1.9328,-0.1115,-0.1329,0.3608
1787538175.825,full,ok,-1.9383,-0.0854,-0.1450,0,-1.9373,-0.1110,-0.1329,-1.9373,-0.1110,-0.1329,-1.9383,-0.0854,-0.1450,0,0.0256,,,,-1.9310,-0.1043,-0.1338,0.3496
1787538176.037,full,ok,-1.9383,-0.0854,-0.1450,0,-1.9385,-0.1113,-0.1328,-1.9385,-0.1113,-0.1328,-1.9383,-0.0854,-0.1450,0,0.0258,,,,-1.9344,-0.1093,-0.1334,0.3484
1787538176.213,full,ok,-1.9383,-0.0854,-0.1450,0,-1.9314,-0.1023,-0.1348,-1.9314,-0.1023,-0.1348,-1.9383,-0.0854,-0.1450,0,0.0182,,,,-1.9367,-0.1106,-0.1330,0.3532
1787538176.428,full,ok,-1.9383,-0.0854,-0.1450,0,-1.9353,-0.1106,-0.1330,-1.9353,-0.1106,-0.1330,-1.9383,-0.0854,-0.1450,0,0.0253,,,,-1.9342,-0.1045,-0.1340,0.3612
1787538176.630,full,ok,-1.9383,-0.0854,-0.1450,0,-1.9348,-0.1012,-0.1343,-1.9348,-0.1012,-0.1343,-1.9383,-0.0854,-0.1450,0,0.0162,,,,-1.9344,-0.1093,-0.1335,0.3619
1787538176.735,full,ok,-1.9383,-0.0854,-0.1450,0,-1.9356,-0.1024,-0.1342,-1.9356,-0.1024,-0.1342,-1.9383,-0.0854,-0.1450,0,0.0172,,,,-1.9351,-0.1028,-0.1338,0.3565
1787538176.884,full,ok,-1.9383,-0.0854,-0.1450,0,-1.9370,-0.1127,-0.1320,-1.9370,-0.1127,-0.1320,-1.9383,-0.0854,-0.1450,0,0.0273,,,,-1.9354,-0.1025,-0.1341,0.3612
1787538177.043,full,ok,-1.9383,-0.0854,-0.1450,0,-1.9355,-0.1022,-0.1340,-1.9355,-0.1022,-0.1340,-1.9383,-0.0854,-0.1450,0,0.0170,,,,-1.9355,-0.1099,-0.1329,0.3625
1787538177.210,full,ok,-1.9383,-0.0854,-0.1450,0,-1.9335,-0.1023,-0.1337,-1.9335,-0.1023,-0.1337,-1.9383,-0.0854,-0.1450,0,0.0175,,,,-1.9360,-0.1040,-0.1334,0.3467
1787538177.359,full,ok,-1.9383,-0.0854,-0.1450,0,-1.9324,-0.1058,-0.1337,-1.9324,-0.1058,-0.1337,-1.9383,-0.0854,-0.1450,0,0.0212,,,,-1.9347,-0.1028,-0.1335,0.3651
1787538177.573,full,ok,-1.9383,-0.0854,-0.1450,0,-1.9341,-0.1163,-0.1307,-1.9341,-0.1163,-0.1307,-1.9383,-0.0854,-0.1450,0,0.0311,,,,-1.9333,-0.1053,-0.1339,0.3568
1787538177.691,full,ok,-1.9383,-0.0854,-0.1450,0,-1.8317,-0.1090,-0.1307,-1.8317,-0.1090,-0.1307,-1.9383,-0.0854,-0.1450,0,0.1092,,,,-1.9329,-0.1139,-0.1315,0.4280
1787538177.890,full,ok,-1.9383,-0.0854,-0.1450,0,-1.9351,-0.1145,-0.1310,-1.9351,-0.1145,-0.1310,-1.9383,-0.0854,-0.1450,0,0.0292,,,,-1.8593,-0.1185,-0.1259,0.3514
1787538178.051,full,ok,-1.9383,-0.0854,-0.1450,0,-1.9211,-0.1203,-0.1299,-1.9211,-0.1203,-0.1299,-1.9383,-0.0854,-0.1450,0,0.0389,,,,-1.8995,-0.1101,-0.1328,0.4030
1787538178.272,full,ok,-1.9383,-0.0854,-0.1450,0,-1.9284,-0.1047,-0.1338,-1.9284,-0.1047,-0.1338,-1.9383,-0.0854,-0.1450,0,0.0217,,,,-1.9144,-0.1160,-0.1317,0.3671
1787538178.503,full,ok,-1.9383,-0.0854,-0.1450,0,-2.1951,-0.0906,-0.1393,-2.1951,-0.0906,-0.1393,-2.0667,-0.0880,-0.1421,0,0.2569,,,,-1.9228,-0.1059,-0.1335,0.2371
1787538178.656,full,ok,-2.0667,-0.0880,-0.1421,0,-2.0436,-0.0855,-0.1318,-2.0436,-0.0855,-0.1318,-2.0667,-0.0880,-0.1421,0,0.0232,,,,-2.1495,-0.0658,-0.1491,0.3297
1787538178.783,full,ok,-2.0667,-0.0880,-0.1421,0,-2.0424,-0.0848,-0.1322,-2.0424,-0.0848,-0.1322,-2.0667,-0.0880,-0.1421,0,0.0245,,,,-2.1160,-0.0853,-0.1302,0.3384
1787538178.940,full,ok,-2.0667,-0.0880,-0.1421,0,-1.9337,-0.1052,-0.1336,-1.9337,-0.1052,-0.1336,-2.0667,-0.0880,-0.1421,0,0.1341,,,,-2.0884,-0.0905,-0.1294,0.3701
1787538179.065,full,ok,-2.0667,-0.0880,-0.1421,0,-1.9347,-0.1153,-0.1315,-1.9347,-0.1153,-0.1315,-2.0667,-0.0880,-0.1421,0,0.1347,,,,-1.9980,-0.1119,-0.1305,0.3567
1787538179.125,full,ok,-2.0667,-0.0880,-0.1421,0,-1.9332,-0.1062,-0.1333,-1.9332,-0.1062,-0.1333,-2.0667,-0.0880,-0.1421,0,0.1348,,,,-1.9644,-0.1186,-0.1300,0.3577
1787538179.231,full,ok,-2.0667,-0.0880,-0.1421,0,-1.9311,-0.1038,-0.1338,-1.9311,-0.1038,-0.1338,-2.0667,-0.0880,-0.1421,0,0.1365,,,,-1.9514,-0.1126,-0.1309,0.3603
1787538179.388,full,ok,-2.0667,-0.0880,-0.1421,0,-1.9315,-0.1066,-0.1331,-1.9315,-0.1066,-0.1331,-2.0667,-0.0880,-0.1421,0,0.1365,,,,-1.9425,-0.1080,-0.1323,0.3546
1787538179.558,full,ok,-2.0667,-0.0880,-0.1421,0,-1.9273,-0.1082,-0.1324,-1.9273,-0.1082,-0.1324,-2.0667,-0.0880,-0.1421,0,0.1408,,,,-1.9367,-0.1077,-0.1326,0.3522
1787538179.659,full,ok,-2.0667,-0.0880,-0.1421,0,-1.9306,-0.1052,-0.1335,-1.9306,-0.1052,-0.1335,-2.0667,-0.0880,-0.1421,0,0.1372,,,,-1.9315,-0.1087,-0.1321,0.3496
1787538179.810,full,ok,-2.0667,-0.0880,-0.1421,0,-1.9317,-0.1068,-0.1333,-1.9317,-0.1068,-0.1333,-2.0667,-0.0880,-0.1421,0,0.1363,,,,-1.9312,-0.1064,-0.1331,0.3470
1787538179.941,full,ok,-2.0667,-0.0880,-0.1421,0,-1.9339,-0.1125,-0.1316,-1.9339,-0.1125,-0.1316,-2.0667,-0.0880,-0.1421,0,0.1350,,,,-1.9315,-0.1067,-0.1334,0.3575
1787538180.121,full,ok,-2.0667,-0.0880,-0.1421,0,-1.9318,-0.1085,-0.1321,-1.9318,-0.1085,-0.1321,-2.0667,-0.0880,-0.1421,0,0.1365,,,,-1.9323,-0.1108,-0.1322,0.3481
1787538180.312,full,ok,-2.0667,-0.0880,-0.1421,0,-1.9275,-0.1077,-0.1326,-1.9275,-0.1077,-0.1326,-2.0667,-0.0880,-0.1421,0,0.1406,,,,-1.9321,-0.1090,-0.1319,0.3566
1787538180.498,full,ok,-2.0667,-0.0880,-0.1421,0,-1.9292,-0.1060,-0.1327,-1.9292,-0.1060,-0.1327,-2.0667,-0.0880,-0.1421,0,0.1387,,,,-1.9295,-0.1083,-0.1324,0.3561
1787538180.731,full,ok,-2.0667,-0.0880,-0.1421,0,-1.9291,-0.1042,-0.1334,-1.9291,-0.1042,-0.1334,-2.0667,-0.0880,-0.1421,0,0.1385,,,,-1.9295,-0.1065,-0.1325,0.3558
1787538180.883,full,ok,-2.0667,-0.0880,-0.1421,0,-1.9285,-0.1065,-0.1324,-1.9285,-0.1065,-0.1324,-2.0667,-0.0880,-0.1421,0,0.1394,,,,-1.9294,-0.1047,-0.1332,0.3685
1787538181.080,full,ok,-2.0667,-0.0880,-0.1421,0,-1.9315,-0.1022,-0.1340,-1.9315,-0.1022,-0.1340,-2.0667,-0.0880,-0.1421,0,0.1360,,,,-1.9288,-0.1061,-0.1326,0.3582
1787538181.283,full,ok,-2.0667,-0.0880,-0.1421,0,-1.9360,-0.1174,-0.1310,-1.9360,-0.1174,-0.1310,-2.0667,-0.0880,-0.1421,0,0.1340,,,,-1.9306,-0.1029,-0.1338,0.3565
1787538181.377,full,ok,-2.0667,-0.0880,-0.1421,0,-1.9373,-0.1135,-0.1316,-1.9373,-0.1135,-0.1316,-2.0667,-0.0880,-0.1421,0,0.1319,,,,-1.9306,-0.1029,-0.1338,0.3553
1787538181.529,full,ok,-2.0667,-0.0880,-0.1421,0,-1.9344,-0.1067,-0.1329,-1.9344,-0.1067,-0.1329,-2.0667,-0.0880,-0.1421,0,0.1336,,,,-1.9350,-0.1133,-0.1317,0.3521
1787538181.749,full,ok,-2.0667,-0.0880,-0.1421,0,-1.9380,-0.1111,-0.1326,-1.9380,-0.1111,-0.1326,-2.0667,-0.0880,-0.1421,0,0.1307,,,,-1.9352,-0.1084,-0.1323,0.3544
1787538181.922,full,ok,-2.0667,-0.0880,-0.1421,0,-1.9378,-0.1117,-0.1325,-1.9378,-0.1117,-0.1325,-2.0667,-0.0880,-0.1421,0,0.1311,,,,-1.9367,-0.1104,-0.1329,0.3494
1787538182.070,full,ok,-2.0667,-0.0880,-0.1421,0,-1.9347,-0.1039,-0.1334,-1.9347,-0.1039,-0.1334,-2.0667,-0.0880,-0.1421,0,0.1329,,,,-1.9372,-0.1113,-0.1327,0.3514
1787538182.221,full,ok,-2.0667,-0.0880,-0.1421,0,-1.9360,-0.1131,-0.1318,-1.9360,-0.1131,-0.1318,-2.0667,-0.0880,-0.1421,0,0.1330,,,,-1.9363,-0.1058,-0.1327,0.3436
1787538182.335,full,ok,-2.0667,-0.0880,-0.1421,0,-1.9366,-0.1152,-0.1314,-1.9366,-0.1152,-0.1314,-2.0667,-0.0880,-0.1421,0,0.1329,,,,-1.9356,-0.1113,-0.1324,0.3502
1787538182.535,full,ok,-2.0667,-0.0880,-0.1421,0,-1.9366,-0.1146,-0.1315,-1.9366,-0.1146,-0.1315,-2.0667,-0.0880,-0.1421,0,0.1328,,,,-1.9358,-0.1140,-0.1318,0.3444
1787538182.706,full,ok,-2.0667,-0.0880,-0.1421,0,-1.9358,-0.1151,-0.1314,-1.9358,-0.1151,-0.1314,-2.0667,-0.0880,-0.1421,0,0.1336,,,,-1.9362,-0.1144,-0.1315,0.3496
1787538182.783,full,ok,-2.0667,-0.0880,-0.1421,0,-1.9381,-0.1135,-0.1314,-1.9381,-0.1135,-0.1314,-2.0667,-0.0880,-0.1421,0,0.1311,,,,-1.9362,-0.1144,-0.1315,0.3492
1787538182.963,full,ok,-2.0667,-0.0880,-0.1421,0,-1.9306,-0.1057,-0.1333,-1.9306,-0.1057,-0.1333,-2.0667,-0.0880,-0.1421,0,0.1372,,,,-1.9370,-0.1138,-0.1313,0.3601
1787538183.123,full,ok,-2.0667,-0.0880,-0.1421,0,-1.9303,-0.1062,-0.1330,-1.9303,-0.1062,-0.1330,-2.0667,-0.0880,-0.1421,0,0.1376,,,,-1.9341,-0.1080,-0.1325,0.3604
